timestamp,filename,errorType,errorMessage,lineNumber,recoveryTimeMs,patchStatus,testResults.passed,testResults.message,testResults.tests.0.passed,testResults.tests.0.message,testResults.tests.0.function,aiProvider,backupCreated,patchApplied,errorDetails
2025-07-13T00:03:40.323Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_gamma.js,URI error,URI malformed,34,18498,failed,false,Tests failed,false,Error in FAQ function: URI malformed,generateFAQHTML,lms_claude_sonnet,true,false,"Patch failed tests, backup restored"
2025-07-13T00:11:21.324Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_a.js,Reference error,projectt is not defined,27,12384,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_claude_sonnet,true,true,
2025-07-13T00:11:39.542Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_b.js,Type error,Cannot read properties of null (reading 'toString'),28,13569,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:12:03.461Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_c.js,Syntax error,"Unexpected token 'd', ""{""settings"": data}"" is not valid JSON",28,14298,failed,false,Tests failed,false,Error in portfolio function: data is not defined,generatePortfolioHTML,lms_claude_sonnet,true,false,"Patch failed tests, backup restored"
2025-07-13T00:12:25.096Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_alpha.js,Undefined properties,Cannot read properties of undefined (reading 'substring'),29,19024,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_claude_sonnet,true,true,
2025-07-13T00:12:52.499Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_beta.js,Invalid function/type,member.skills.count is not a function,28,17622,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_claude_sonnet,true,true,
2025-07-13T00:13:16.308Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_gamma.js,Array index/range,Cannot read properties of undefined (reading 'length'),28,20394,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:14:47.599Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_alpha.js,File system error,"Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\README.mds'",40,22949,success,true,All tests passed,true,FAQ HTML generated successfully,generateFAQHTML,lms_claude_sonnet,true,true,
2025-07-13T00:15:15.797Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_beta.js,Range error,Invalid count value: -3,34,19134,success,true,All tests passed,true,FAQ HTML generated successfully,generateFAQHTML,lms_claude_sonnet,true,true,
2025-07-13T00:15:39.100Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_gamma.js,URI error,URI malformed,34,19009,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:19:16.087Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_a.js,Reference error,projectt is not defined,27,14311,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:20:21.984Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_b.js,Type error,Cannot read properties of null (reading 'toString'),28,14123,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_claude_sonnet,true,true,
2025-07-13T00:21:09.329Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_c.js,Syntax error,"Unexpected token 'd', ""{""settings"": data}"" is not valid JSON",28,14554,failed,false,Tests failed,false,"Error in portfolio function: Unexpected token 'd', ""{""settings"": data}"" is not valid JSON",generatePortfolioHTML,lms_claude_sonnet,true,false,"Patch failed tests, backup restored"
2025-07-13T00:21:51.001Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_alpha.js,Undefined properties,Cannot read properties of undefined (reading 'substring'),29,21965,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:22:14.564Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_beta.js,Invalid function/type,member.skills.count is not a function,28,18086,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_claude_sonnet,true,true,
2025-07-13T00:22:42.308Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_gamma.js,Array index/range,Cannot read properties of undefined (reading 'length'),28,19955,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:23:19.128Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_alpha.js,File system error,"Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\README.mds'",40,25092,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:25:15.614Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_beta.js,Range error,Invalid count value: -3,34,18914,success,true,All tests passed,true,FAQ HTML generated successfully,generateFAQHTML,lms_claude_sonnet,true,true,
2025-07-13T00:25:42.149Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_gamma.js,URI error,URI malformed,34,18954,failed,false,Tests failed,false,Error in FAQ function: URI malformed,generateFAQHTML,lms_claude_sonnet,true,false,"Patch failed tests, backup restored"
2025-07-13T00:26:49.338Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_a.js,Reference error,projectt is not defined,27,12564,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_claude_sonnet,true,true,
2025-07-13T00:27:08.512Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_b.js,Type error,Cannot read properties of null (reading 'toString'),28,13939,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_claude_sonnet,true,true,
2025-07-13T00:27:30.949Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_c.js,Syntax error,"Unexpected token 'd', ""{""settings"": data}"" is not valid JSON",28,15011,failed,false,Tests failed,false,"Error in portfolio function: Unexpected token 'p', ...""ettings"": project.st""... is not valid JSON",generatePortfolioHTML,lms_claude_sonnet,true,false,"Patch failed tests, backup restored"
2025-07-13T00:27:57.587Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_alpha.js,Undefined properties,Cannot read properties of undefined (reading 'substring'),29,19675,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_claude_sonnet,true,true,
2025-07-13T00:28:18.571Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_beta.js,Invalid function/type,member.skills.count is not a function,28,17922,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:28:47.537Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_gamma.js,Array index/range,Cannot read properties of undefined (reading 'length'),28,21482,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:29:15.306Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_alpha.js,File system error,"Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\README.mds'",40,23853,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:29:52.655Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_beta.js,Range error,Invalid count value: -3,34,18955,success,true,All tests passed,true,FAQ HTML generated successfully,generateFAQHTML,lms_claude_sonnet,true,true,
2025-07-13T00:31:11.278Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_gamma.js,URI error,URI malformed,34,18756,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:31:46.914Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_a.js,Reference error,projectt is not defined,27,12280,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:32:11.952Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_b.js,Type error,Cannot read properties of null (reading 'toString'),28,13905,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:32:34.353Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_c.js,Syntax error,"Unexpected token 'd', ""{""settings"": data}"" is not valid JSON",28,17069,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:32:58.084Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_alpha.js,Undefined properties,Cannot read properties of undefined (reading 'substring'),29,20227,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:33:21.944Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_beta.js,Invalid function/type,member.skills.count is not a function,28,18132,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_claude_sonnet,true,true,
2025-07-13T00:33:49.386Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_gamma.js,Array index/range,Cannot read properties of undefined (reading 'length'),28,20697,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:34:19.622Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_alpha.js,File system error,"Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\README.mds'",40,22840,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:34:45.252Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_beta.js,Range error,Invalid count value: -3,34,21258,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:35:17.882Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_gamma.js,URI error,URI malformed,34,18881,failed,false,Tests failed,false,Error in FAQ function: URI malformed,generateFAQHTML,lms_claude_sonnet,true,false,"Patch failed tests, backup restored"
2025-07-13T00:36:23.104Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_a.js,Reference error,projectt is not defined,27,11902,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_claude_sonnet,true,true,
2025-07-13T00:40:18.045Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_b.js,Type error,Cannot read properties of null (reading 'toString'),28,13930,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:40:48.506Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_c.js,Syntax error,"Unexpected token 'd', ""{""settings"": data}"" is not valid JSON",28,17602,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_claude_sonnet,true,true,
2025-07-13T00:41:51.142Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_alpha.js,Undefined properties,Cannot read properties of undefined (reading 'substring'),29,22001,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:42:55.151Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_beta.js,Invalid function/type,member.skills.count is not a function,28,17920,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:44:02.674Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_gamma.js,Array index/range,Cannot read properties of undefined (reading 'length'),28,19998,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:45:18.955Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_alpha.js,File system error,"Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\README.mds'",40,18008,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:46:31.072Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_beta.js,Range error,Invalid count value: -3,34,15118,success,true,All tests passed,true,FAQ HTML generated successfully,generateFAQHTML,lms_claude_sonnet,true,true,
2025-07-13T00:47:38.141Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_gamma.js,URI error,URI malformed,34,14908,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:49:16.417Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_a.js,Reference error,projectt is not defined,27,14600,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_claude_sonnet,true,true,
2025-07-13T00:50:04.580Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_b.js,Type error,Cannot read properties of null (reading 'toString'),28,13960,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:50:53.911Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_c.js,Syntax error,"Unexpected token 'd', ""{""settings"": data}"" is not valid JSON",28,17102,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:51:59.552Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_alpha.js,Undefined properties,Cannot read properties of undefined (reading 'substring'),29,22020,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_claude_sonnet,true,true,
2025-07-13T00:53:04.212Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_beta.js,Invalid function/type,member.skills.count is not a function,28,15102,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_claude_sonnet,true,true,
2025-07-13T00:54:13.211Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_gamma.js,Array index/range,Cannot read properties of undefined (reading 'length'),28,18011,failed,false,Tests failed,false,Error in team function: Unexpected end of input,generateTeamHTML,lms_claude_sonnet,true,false,"Patch failed tests, backup restored"
2025-07-13T00:56:08.940Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_alpha.js,File system error,"Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\README.mds'",40,17389,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:56:26.442Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_beta.js,Range error,Invalid count value: -3,34,13118,success,true,All tests passed,true,FAQ HTML generated successfully,generateFAQHTML,lms_claude_sonnet,true,true,
2025-07-13T00:56:43.277Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_gamma.js,URI error,URI malformed,34,13586,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:57:25.626Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_a.js,Reference error,projectt is not defined,27,9935,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:57:43.585Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_b.js,Type error,Cannot read properties of null (reading 'toString'),28,9625,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_claude_sonnet,true,true,
2025-07-13T00:57:58.887Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_c.js,Syntax error,"Unexpected token 'd', ""{""settings"": data}"" is not valid JSON",28,9790,failed,false,Tests failed,false,"Error in portfolio function: Unexpected token 'd', ""{""settings"": data}"" is not valid JSON",generatePortfolioHTML,lms_claude_sonnet,true,false,"Patch failed tests, backup restored"
2025-07-13T00:58:17.832Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_alpha.js,Undefined properties,Cannot read properties of undefined (reading 'substring'),29,15027,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:58:33.623Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_beta.js,Invalid function/type,member.skills.count is not a function,28,12517,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:58:49.691Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_gamma.js,Array index/range,Cannot read properties of undefined (reading 'length'),28,13449,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:59:10.224Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_alpha.js,File system error,"Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\README.mds'",40,13583,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:59:27.844Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_beta.js,Range error,Invalid count value: -3,34,13315,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T00:59:44.676Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_gamma.js,URI error,URI malformed,34,13667,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T01:00:17.416Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_a.js,Reference error,projectt is not defined,27,9550,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T01:00:48.037Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_b.js,Type error,Cannot read properties of null (reading 'toString'),28,9602,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_claude_sonnet,true,true,
2025-07-13T01:01:16.851Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_c.js,Syntax error,"Unexpected token 'd', ""{""settings"": data}"" is not valid JSON",28,10197,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_claude_sonnet,true,true,
2025-07-13T01:01:35.605Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_alpha.js,Undefined properties,Cannot read properties of undefined (reading 'substring'),29,13774,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_claude_sonnet,true,true,
2025-07-13T01:01:51.994Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_beta.js,Invalid function/type,member.skills.count is not a function,28,13052,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_claude_sonnet,true,true,
2025-07-13T01:02:08.212Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_gamma.js,Array index/range,Cannot read properties of undefined (reading 'length'),28,13408,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_claude_sonnet,true,true,
2025-07-13T01:02:29.420Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_alpha.js,File system error,"Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\README.mds'",40,15687,failed,,,,,,lms_claude_sonnet,true,false,Failed to generate patch from AI
2025-07-13T01:02:48.294Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_beta.js,Range error,Invalid count value: -3,34,14483,success,true,All tests passed,true,FAQ HTML generated successfully,generateFAQHTML,lms_claude_sonnet,true,true,
2025-07-13T01:03:06.869Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_gamma.js,URI error,URI malformed,34,13439,failed,false,Tests failed,false,Error in FAQ function: URI malformed,generateFAQHTML,lms_claude_sonnet,true,false,"Patch failed tests, backup restored"
2025-07-13T01:21:23.030Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_a.js,Reference error,projectt is not defined,27,10791,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_mistral,true,true,
2025-07-13T01:21:37.983Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_b.js,Type error,Cannot read properties of null (reading 'toString'),28,11308,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_mistral,true,true,
2025-07-13T01:21:53.164Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_c.js,Syntax error,"Unexpected token 'd', ""{""settings"": data}"" is not valid JSON",28,12280,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_mistral,true,true,
2025-07-13T01:22:11.767Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_alpha.js,Undefined properties,Cannot read properties of undefined (reading 'substring'),29,16147,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_mistral,true,true,
2025-07-13T01:22:30.049Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_beta.js,Invalid function/type,member.skills.count is not a function,28,15213,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_mistral,true,true,
2025-07-13T01:22:47.964Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_gamma.js,Array index/range,Cannot read properties of undefined (reading 'length'),28,15553,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_mistral,true,true,
2025-07-13T01:23:10.097Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_alpha.js,File system error,"Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\README.mds'",40,19574,failed,false,Tests failed,false,"Error in FAQ function: Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\functions\README.mds'",generateFAQHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T01:23:32.767Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_beta.js,Range error,Invalid count value: -3,34,15807,failed,false,Tests failed,false,Error in FAQ function: Invalid count value: -3,generateFAQHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T01:24:13.860Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_gamma.js,URI error,URI malformed,34,15043,failed,false,Tests failed,false,Error in FAQ function: URI malformed,generateFAQHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T01:25:01.361Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_a.js,Reference error,projectt is not defined,27,10225,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_mistral,true,true,
2025-07-13T01:25:17.871Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_b.js,Type error,Cannot read properties of null (reading 'toString'),28,8879,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_mistral,true,true,
2025-07-13T01:25:33.503Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_c.js,Syntax error,"Unexpected token 'd', ""{""settings"": data}"" is not valid JSON",28,12313,failed,false,Tests failed,false,Error in portfolio function: data is not defined,generatePortfolioHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T01:25:52.683Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_alpha.js,Undefined properties,Cannot read properties of undefined (reading 'substring'),29,16038,failed,false,Tests failed,false,Error in team function: Cannot read properties of undefined (reading 'substring'),generateTeamHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T01:26:11.802Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_beta.js,Invalid function/type,member.skills.count is not a function,28,14825,failed,false,Tests failed,false,Error in team function: generateTeamHTML is not a function,generateTeamHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T01:26:30.251Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_gamma.js,Array index/range,Cannot read properties of undefined (reading 'length'),28,15195,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_mistral,true,true,
2025-07-13T01:26:57.148Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_alpha.js,File system error,"Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\README.mds'",40,19823,failed,false,Tests failed,false,"Error in FAQ function: Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\functions\README.mds'",generateFAQHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T01:27:17.201Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_beta.js,Range error,Invalid count value: -3,34,15882,failed,false,Tests failed,false,Error in FAQ function: Invalid count value: -3,generateFAQHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T01:27:35.422Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_gamma.js,URI error,URI malformed,34,15139,failed,false,Tests failed,false,Error in FAQ function: userInput is not defined,generateFAQHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T01:28:08.367Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_a.js,Reference error,projectt is not defined,27,10502,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_mistral,true,true,
2025-07-13T01:28:21.782Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_b.js,Type error,Cannot read properties of null (reading 'toString'),28,11300,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_mistral,true,true,
2025-07-13T01:28:35.855Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_c.js,Syntax error,"Unexpected token 'd', ""{""settings"": data}"" is not valid JSON",28,12136,failed,false,Tests failed,false,Error in portfolio function: data is not defined,generatePortfolioHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T01:28:53.508Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_alpha.js,Undefined properties,Cannot read properties of undefined (reading 'substring'),29,15825,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_mistral,true,true,
2025-07-13T01:29:11.446Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_beta.js,Invalid function/type,member.skills.count is not a function,28,14997,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_mistral,true,true,
2025-07-13T01:29:28.714Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_gamma.js,Array index/range,Cannot read properties of undefined (reading 'length'),28,15398,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_mistral,true,true,
2025-07-13T01:29:51.467Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_alpha.js,File system error,"Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\README.mds'",40,19922,failed,false,Tests failed,false,"Error in FAQ function: Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\functions\README.mds'",generateFAQHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T01:30:09.806Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_beta.js,Range error,Invalid count value: -3,34,15578,failed,false,Tests failed,false,Error in FAQ function: Invalid count value: -3,generateFAQHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T01:30:28.181Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_gamma.js,URI error,URI malformed,34,15241,failed,false,Tests failed,false,Error in FAQ function: userInput is not defined,generateFAQHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
